,frameIndex,frameTime,pcm_fftMag_mfcc[0],pcm_fftMag_mfcc[1],pcm_fftMag_mfcc[2],pcm_fftMag_mfcc[3],pcm_fftMag_mfcc[4],pcm_fftMag_mfcc[5],pcm_fftMag_mfcc[6],pcm_fftMag_mfcc[7],pcm_fftMag_mfcc[8],pcm_fftMag_mfcc[9],pcm_fftMag_mfcc[10],pcm_fftMag_mfcc[11],pcm_fftMag_mfcc[12],gender,person_id,sentence_type,sentence_id,emotion
265,0,0.000000,1.351786e-02,-4.050884e-01,1.585105e+01,7.733412e+00,-2.831841e-02,2.189605e+01,2.789118e+00,7.528131e+00,1.706613e+01,5.896966e+00,8.415546e+00,4.047217e+00,-1.745093e+01,1,2,3,ns3,5
266,0,0.000000,-6.208875e+00,6.814457e+00,4.054461e+00,1.194663e+01,3.313627e+00,5.935530e+00,7.829743e+00,2.813540e+00,3.836845e+00,1.370587e-01,1.172741e+01,7.470537e+00,-1.233287e+01,1,2,3,ns4,4
267,0,0.000000,1.142417e+01,-7.780163e-01,-2.932629e+00,8.350639e-01,-7.249855e+00,4.293226e+00,-9.429806e+00,-8.647441e+00,3.961943e+00,-7.203496e-01,-1.158051e+00,-2.183147e+00,-8.137215e+00,1,2,3,ns5,6
268,0,0.000000,5.618431e+00,2.201345e+00,3.781409e+00,-3.343475e+00,-6.612997e+00,2.519714e+00,-6.930550e+00,1.916189e-01,2.444116e+00,1.053481e+00,-1.380951e+01,-6.088210e+00,7.118988e-01,1,2,2,q2,5
269,0,0.000000,1.026779e+01,2.882469e+00,5.045023e-01,-1.810620e+01,-7.456781e+00,2.725744e+00,3.741598e+00,-8.929085e+00,-1.350144e+00,6.060108e+00,-6.428146e-02,7.838553e+00,-6.754021e+00,1,2,3,ns3,4
270,0,0.000000,1.795531e+00,-9.435854e-01,2.803680e+00,9.601765e+00,1.291571e+01,8.384464e+00,9.855369e+00,1.003253e+01,1.246098e+00,-3.160490e+00,3.068624e+00,1.999302e+00,-1.427225e+01,1,2,1,l5,3
271,0,0.000000,-6.231532e+00,2.097444e+01,-8.542468e+00,3.069359e+00,4.466696e-01,-1.061191e+01,7.349226e+00,-5.584807e+00,8.290006e+00,-7.387919e-01,1.269884e+01,-1.487170e-01,-2.744370e+00,1,2,0,s1,3
272,0,0.000000,1.866752e+00,-2.077415e+00,-9.796665e-01,7.163845e+00,8.288802e+00,6.495656e+00,4.906928e+00,2.246228e+00,3.890226e+00,2.741089e+00,1.084493e+01,5.720884e+00,-1.422704e+01,1,2,3,ns3,2
273,0,0.000000,8.788462e-01,2.189052e+00,3.584630e+00,1.273927e+01,1.199718e+01,8.387205e+00,5.304279e-01,-2.004437e-01,6.652304e+00,3.088752e+00,8.586587e+00,6.976270e+00,-1.385414e+01,1,2,1,l3,3
274,0,0.000000,-1.091285e-01,2.553687e+00,8.284153e+00,4.875468e+00,3.189082e+00,2.767267e+00,2.662267e+00,1.032701e+01,2.694243e+00,1.230686e+01,2.093337e+01,-4.989978e+00,-1.157212e+01,1,2,2,q2,3
275,0,0.000000,-1.034178e+01,1.434614e+01,-2.231218e+00,1.849509e+01,8.783854e+00,9.094599e+00,8.660840e+00,8.820507e+00,-4.523968e+00,-1.321290e+00,1.669152e+00,2.280825e+00,-1.060802e+01,1,2,3,ns4,2
276,0,0.000000,1.600262e+00,-4.137883e+00,-2.320155e+00,5.890414e+00,8.639992e+00,-1.098585e+00,8.767687e+00,1.190256e+01,9.522552e+00,-9.631417e-01,-5.574546e+00,-1.044468e+00,-7.787292e+00,1,2,1,l4,4
277,0,0.000000,-1.069111e+01,8.554438e+00,-4.719384e+00,9.868764e+00,4.124764e+00,1.041701e+01,-5.845360e+00,-8.713244e+00,4.584770e-01,-6.434365e+00,1.273745e+01,-2.285715e+00,-7.963020e+00,1,2,3,ns4,6
278,0,0.000000,2.217889e+00,-2.609015e-01,-2.053827e+00,1.282368e+01,1.112606e+01,7.738208e+00,6.751578e+00,-6.506295e-01,1.101439e+01,1.355624e+00,9.514991e+00,6.053663e-01,-1.213965e+01,1,2,1,l5,6
279,0,0.000000,-1.329374e-02,-5.334587e-01,7.255704e+00,1.464008e+01,1.377910e+01,3.610887e+00,1.221423e+01,1.277328e+01,9.906195e+00,2.243228e+00,9.058199e-01,-3.470730e+00,-1.444569e+01,1,2,1,l2,0
280,0,0.000000,-7.273109e+00,-7.030847e+00,9.129113e+00,-8.076162e-01,1.253705e+01,1.096630e+01,1.004283e+01,-2.719900e+00,8.323808e+00,-1.751878e+00,2.917819e+00,5.124341e+00,-1.074666e+01,1,2,0,s2,4
281,0,0.000000,5.083600e+00,7.723214e+00,-3.352646e+00,-1.674062e+00,-1.583569e+00,-1.311173e+01,-5.954345e+00,-1.452059e+01,1.527034e+01,-5.923434e+00,-4.726974e+00,-1.459854e+00,-5.267120e+00,1,2,0,s1,6
282,0,0.000000,-2.456875e-01,5.722275e+00,6.658931e+00,9.126163e+00,2.067844e+01,6.500594e+00,2.640111e+00,-9.017515e-01,1.196497e+01,2.704622e+00,2.181331e+00,5.514897e-01,-1.123161e+01,1,2,3,ns5,0
283,0,0.000000,1.039984e+01,2.308553e+00,3.146887e+00,-8.419561e+00,4.813497e+00,-5.149180e+00,-1.192604e+01,-9.817066e-01,-3.136783e+00,3.456120e+00,-9.325075e+00,9.942591e+00,-3.866814e+00,1,2,0,s1,2
284,0,0.000000,1.101226e+01,-1.907754e+00,-2.318683e-01,3.247315e+00,-1.542790e+01,1.182924e+01,-1.298978e+01,1.405977e+00,-3.581948e+00,-4.234392e+00,8.963309e+00,-1.392959e+01,-1.990479e+00,1,2,1,l4,0
285,0,0.000000,7.842580e+00,4.237773e+00,-1.907207e+00,1.161113e+00,-2.381231e+00,-2.139298e+00,-3.312967e+00,1.725648e+00,-1.279830e+00,-2.496452e+00,-1.450460e+00,-2.673892e-01,-1.719399e+01,1,2,1,l1,2
286,0,0.000000,1.696097e+00,3.915321e+00,7.429777e+00,3.235599e+00,2.694494e+00,-2.599617e+00,9.528671e+00,8.452181e+00,2.018021e+00,7.422559e+00,4.053480e+00,-7.627446e+00,-8.203545e+00,1,2,3,ns4,3
287,0,0.000000,3.670858e+00,4.203046e+00,5.944357e+00,7.870697e+00,1.083987e+01,8.950791e+00,1.387375e+01,7.206796e+00,3.227813e+00,-8.122928e-01,5.795810e+00,-9.013051e+00,-1.981205e+01,1,2,0,s1,0
288,0,0.000000,3.861064e+00,-5.176783e+00,-9.103475e-01,8.603846e+00,1.918924e+01,6.359093e+00,-1.340442e+00,1.351606e+01,8.161482e+00,-1.729497e+00,7.368080e+00,6.539671e+00,-1.302874e+01,1,2,3,ns5,3
289,0,0.000000,3.828885e+00,1.801073e+00,1.123569e+01,8.705511e+00,7.418907e+00,-6.127881e+00,5.303725e+00,1.072886e+01,1.486289e+00,7.713519e+00,5.180017e+00,-6.290779e+00,-1.398717e+01,1,2,3,ns4,0
290,0,0.000000,-1.637823e+00,-1.330158e+00,5.548146e+00,1.260182e+01,1.110929e+01,3.008329e+00,9.773035e+00,7.676427e+00,7.377785e+00,2.744625e+00,4.735138e+00,3.417729e+00,-1.384623e+01,1,2,1,l2,5
291,0,0.000000,7.597784e+00,-1.239229e+00,-5.716656e+00,-4.919763e-01,3.443560e+00,-8.118807e+00,-1.071575e+01,5.137786e+00,9.765226e+00,-8.972940e-01,-4.969833e+00,5.458729e+00,-4.922165e+00,1,2,1,l3,2
292,0,0.000000,-2.273088e+00,5.255306e+00,6.689550e+00,8.949196e+00,1.353814e+01,6.246430e+00,9.154879e+00,-2.186638e+00,7.854424e+00,4.249945e-01,8.511009e+00,-2.214139e+00,-1.092433e+01,1,2,2,q2,6
293,0,0.000000,-2.370587e+00,-3.830785e+00,7.649765e-01,9.213528e+00,1.009364e+01,2.823649e+00,8.645149e+00,-2.824771e+00,1.719637e-01,4.592824e+00,-1.976579e+00,9.291504e+00,-1.888362e+01,0,1,1,l2,1
294,0,0.000000,-2.577622e+00,-9.752121e-01,1.309937e+01,4.298862e+00,5.245266e-01,3.560496e+00,1.051145e+01,-3.090413e+00,-9.819097e+00,7.873696e+00,-4.780148e+00,1.570036e+00,-2.671418e+01,0,1,2,q1,5
295,0,0.000000,-5.053605e+00,-2.625576e+00,8.179165e+00,1.199819e+01,1.451542e+00,-7.249870e+00,2.653069e+00,1.983513e+00,-2.718605e+00,3.190104e+00,-1.500610e+00,-4.377203e-01,-2.488953e+01,0,1,3,ns3,5
296,0,0.000000,-4.987260e+00,-5.514634e+00,3.052749e+00,3.633899e+00,9.935314e+00,-5.268312e-02,9.109051e+00,2.150331e+00,-5.054106e+00,2.003176e-01,-2.831326e+00,-5.670410e-01,-1.213551e+01,0,1,0,s2,6
297,0,0.000000,-2.986358e+00,-4.617274e+00,3.525881e+00,7.167153e+00,1.314417e+00,1.036732e+01,9.973886e+00,8.688335e+00,-1.331265e+00,2.868367e+00,2.223214e+00,7.099516e+00,-1.878582e+01,0,1,2,q1,1
298,0,0.000000,-1.101239e+01,1.138059e+00,-5.356651e+00,9.370170e+00,8.318282e+00,4.514513e+00,3.456602e+00,-2.203631e-01,9.252813e+00,-2.266802e+00,-5.124879e+00,5.320402e+00,-1.068607e+01,0,1,3,ns4,3
299,0,0.000000,2.428835e+00,-6.544590e-01,-5.435890e+00,-8.404774e+00,1.263057e+01,9.374327e+00,-9.206462e+00,3.217189e+00,4.064341e+00,-4.807090e+00,-8.214878e+00,-1.841468e+00,-7.239128e+00,0,1,1,l3,3
300,0,0.000000,-5.847495e+00,-1.059785e+01,-4.508000e+00,8.518382e+00,1.180965e+01,-2.861570e+00,1.726093e+00,-3.508530e+00,3.796548e+00,-4.616585e-01,4.045174e+00,4.139311e+00,-7.182747e+00,0,1,1,l1,3
301,0,0.000000,2.115597e+00,-6.453953e-01,-1.899275e+00,8.766506e+00,1.057927e+00,-1.193456e+00,-2.337837e+00,-6.396328e+00,7.615427e+00,3.455546e+00,6.605749e+00,5.061948e+00,-1.504826e+01,0,1,3,ns3,4
302,0,0.000000,1.027705e+01,6.080967e+00,2.373193e+00,3.966834e+00,-1.649197e+01,-8.729705e-01,7.183750e+00,2.526014e+00,-4.512690e+00,-7.599021e+00,6.490156e+00,-9.573589e+00,-1.303139e+01,0,1,3,ns3,2
303,0,0.000000,-2.060684e+01,7.296663e+00,-6.452996e+00,1.139932e+01,8.059349e+00,9.508197e+00,6.240362e+00,1.387793e+01,1.374771e+01,1.322798e+01,-1.399203e+00,6.809821e-01,-3.467018e+00,0,1,3,ns4,0
304,0,0.000000,-6.495084e+00,-6.399951e+00,3.468037e-02,2.991393e+00,7.211398e+00,1.769746e+00,1.022416e+01,8.349400e+00,3.811065e+00,9.997973e-01,1.385726e+00,9.452845e+00,-1.161637e+01,0,1,3,ns3,3
305,0,0.000000,-4.864458e+00,-6.120362e-01,7.894836e+00,1.242682e+00,4.203002e+00,-8.037161e-01,-4.409426e+00,5.481904e+00,5.282877e+00,3.455567e+00,-3.058570e+00,3.575720e+00,-7.939041e+00,0,1,2,q2,4
306,0,0.000000,-7.678375e-01,-1.058549e+01,-6.912689e+00,3.971206e+00,6.498101e+00,3.457332e+00,1.408227e+01,6.570675e+00,8.772381e+00,-1.856905e+00,-6.181969e+00,1.483609e+01,-8.194214e+00,0,1,3,ns4,5
307,0,0.000000,-3.022836e+00,-6.401770e+00,8.532658e-01,-6.334791e-01,1.132653e+01,5.155588e+00,1.218999e+00,-4.288573e+00,8.464540e+00,6.685404e+00,-2.562153e+00,6.913650e+00,-1.507093e+01,0,1,3,ns5,3
308,0,0.000000,-2.439309e+00,-6.117304e+00,1.797423e-01,3.677114e+00,1.027664e+01,-2.021254e+00,4.139064e+00,4.344260e+00,4.861301e+00,1.031500e+00,8.792681e+00,3.519514e+00,-2.124813e+01,0,1,0,s1,5
309,0,0.000000,-1.355567e+00,-5.151089e+00,-6.416579e+00,8.885425e+00,1.050327e+01,-5.508014e+00,2.293423e+00,1.733990e+01,1.045869e+01,5.149227e+00,-1.197927e+01,9.506290e-01,-1.289903e+01,0,1,3,ns5,6
310,0,0.000000,-3.427786e+00,-1.086075e+00,6.589151e+00,1.599815e+01,5.033498e+00,3.622544e+00,1.606464e+01,8.649368e+00,2.279905e+00,1.199315e+01,4.210948e+00,1.357591e+01,-2.030011e+01,0,1,1,l5,4
311,0,0.000000,-3.338556e+00,6.979003e-01,4.108509e+00,1.639188e+01,1.179455e+01,2.433816e+00,9.367820e+00,2.088016e+00,-9.485621e-01,-3.822103e-01,-2.272610e+00,2.876387e-01,-2.258939e+01,0,1,1,l1,2
312,0,0.000000,1.386605e+00,5.107937e-01,1.673379e+00,1.419742e+01,5.107239e+00,-3.071378e+00,-2.458633e+00,3.571875e+00,-6.422083e-01,-7.825832e+00,-7.492937e+00,3.756926e-01,-5.979927e+00,0,1,1,l4,6
313,0,0.000000,-6.347889e+00,-8.663228e+00,-3.218455e-01,1.673744e+00,1.719199e+01,1.192078e-02,5.686262e+00,5.136777e+00,7.017070e+00,7.676302e+00,-6.108523e+00,4.914512e+00,-7.406731e+00,0,1,1,l2,6
314,0,0.000000,-2.017031e+01,7.688166e+00,-6.902145e+00,1.545029e+01,9.552048e+00,-1.200928e+00,1.372213e+01,-2.496840e+00,1.176603e+01,-6.941161e+00,1.724953e+00,6.110147e+00,-2.193117e+01,0,1,2,q1,4
315,0,0.000000,-5.779951e+00,-4.186771e+00,-3.452109e+00,7.189593e+00,1.689331e+00,-2.455953e+00,3.846642e+00,9.588026e+00,-1.265843e+00,-2.728485e+00,6.492886e+00,9.312575e+00,-1.567670e+01,0,1,0,s1,4
316,0,0.000000,-6.878589e+00,-1.576347e+01,-1.473192e+01,6.672562e+00,4.919608e+00,-1.452689e-01,-2.762702e+00,7.539421e+00,1.474948e+00,3.271770e-02,-5.330605e+00,6.821694e+00,2.030067e+00,0,1,0,s2,3
317,0,0.000000,-3.978985e+00,8.347445e-01,1.048924e+01,1.010682e+01,1.144828e+01,3.226545e+00,4.907108e+00,-1.463230e+00,9.290648e+00,6.387438e+00,7.429799e-01,3.005750e+00,-1.545162e+01,0,1,3,ns1,0
318,0,0.000000,-1.972065e+01,1.542614e-01,-9.831402e+00,7.574618e+00,6.213165e+00,1.945703e+00,7.427651e+00,3.770705e+00,1.706883e+01,-3.273725e+00,4.659154e+00,1.106453e+01,-1.568925e+01,0,1,3,ns4,4
319,0,0.000000,6.368499e+00,-8.591762e-01,-9.059089e+00,-1.791065e+00,4.800264e+00,7.585182e+00,-5.171358e+00,-1.591142e+00,7.568803e+00,-1.902811e+00,-4.824678e+00,1.471785e+00,-2.240392e+01,0,1,1,l3,5
320,0,0.000000,1.692860e+00,4.643951e+00,3.706967e+00,-7.302026e+00,-4.330662e+00,-4.763400e+00,-3.414725e+00,7.663260e+00,-2.598402e+00,-3.435278e-01,-7.668540e+00,2.725034e+00,-8.280411e+00,0,1,1,l5,3
321,0,0.000000,2.010539e+00,7.678150e+00,7.078405e+00,8.723898e+00,1.280747e+00,-7.673577e+00,2.646075e+00,-5.483920e+00,-1.030644e+00,4.865956e-01,2.580640e+00,1.292856e+00,-1.401725e+01,0,1,1,l2,3
322,0,0.000000,-1.665157e+01,3.293907e+00,-6.871870e+00,3.653805e+00,5.206772e+00,5.686744e+00,2.898241e+00,-5.481720e+00,2.022404e+00,3.172448e+00,-3.183385e+00,9.130337e+00,-1.396155e+01,0,1,2,q2,3
323,0,0.000000,-3.513771e+00,-4.205989e+00,-3.018551e+00,4.016020e+00,1.935322e+00,5.506302e+00,4.702024e+00,2.602855e-01,2.969386e+00,8.407372e+00,1.451262e+00,-6.172800e-01,-1.599740e+01,0,1,3,ns1,1
324,0,0.000000,5.790741e+00,1.390216e+00,4.768200e-01,-5.388146e+00,8.154936e-01,-4.791237e+00,-5.929067e-01,3.184835e+00,3.249224e+00,4.551424e+00,2.267617e+00,8.313940e+00,-1.082746e+01,0,1,3,ns5,0
325,0,0.000000,-1.150121e+01,-6.429381e-01,-1.167766e+01,1.084279e+01,3.686700e+00,5.220177e+00,7.998248e+00,-4.078232e+00,1.244295e+01,5.364827e+00,6.963937e+00,3.987899e+00,-1.805064e+01,0,1,3,ns4,1
326,0,0.000000,5.409855e+00,-1.350087e+01,-6.726665e-01,-9.897947e-01,2.627275e+00,4.945373e+00,1.087599e+01,5.337715e-03,-9.529006e-01,3.546113e+00,-7.779161e+00,3.348722e+00,1.410696e+01,0,1,3,ns2,4
327,0,0.000000,-5.424088e+00,-2.826144e+00,1.701916e+00,1.282056e+01,4.761877e+00,1.530630e+00,1.007757e+01,5.428678e+00,5.603192e+00,7.692784e+00,-2.356249e+00,3.227003e+00,-1.505501e+01,0,1,1,l3,4
328,0,0.000000,-7.668509e+00,-4.706331e+00,-2.609553e+00,8.965689e+00,8.425334e+00,5.175926e+00,3.559551e+00,8.241168e-01,5.794606e+00,3.038258e+00,1.134598e+00,4.393259e+00,-1.843612e+01,0,1,0,s1,3
329,0,0.000000,7.858862e+00,8.179430e+00,-7.705070e+00,-1.183793e+01,7.613875e+00,8.932565e-01,3.262813e+00,-8.235927e+00,-9.280657e+00,8.984858e+00,-4.052651e-01,1.266858e+01,-9.144135e-01,0,1,1,l1,0
330,0,0.000000,-1.481931e+01,7.732167e-01,-4.267899e+00,5.544646e+00,4.735816e+00,3.848875e-01,1.070376e+01,4.169211e+00,7.515875e+00,2.602562e+00,3.420567e+00,7.890313e+00,-4.257095e+00,0,1,2,q1,2
331,0,0.000000,1.138110e+01,-1.265665e+00,-3.025313e-01,-1.969284e+00,-5.330942e+00,-9.205600e+00,-4.078432e+00,-9.312397e+00,5.676735e+00,1.472188e+00,3.562482e+00,-6.824427e-01,-8.412621e+00,0,1,3,ns5,2
332,0,0.000000,-2.422249e+00,2.748785e-01,2.910941e+00,4.208160e+00,6.012912e+00,3.331170e+00,-2.405077e+00,-4.010972e+00,-7.772346e+00,2.443595e+00,-3.729999e-03,1.019966e+01,-1.544655e+01,0,1,1,l4,4
333,0,0.000000,5.911086e+00,-3.911897e+00,-1.338192e+00,-6.157551e-01,1.032946e+01,2.239788e+00,4.432545e-01,-2.597464e+00,-6.773759e+00,-3.220685e-01,-9.311134e+00,-2.288263e+00,3.906151e+00,0,1,3,ns1,2
334,0,0.000000,-3.845842e+00,-2.876595e+00,1.948656e+00,1.294239e+01,1.598635e-01,4.036284e+00,2.532981e+00,-3.020492e+00,8.104324e-01,1.080473e+01,4.253699e+00,-7.346010e-02,-2.741860e+01,0,1,3,ns5,1
335,0,0.000000,-5.246085e+00,-1.478731e+00,9.713811e+00,7.257426e+00,1.065964e+01,7.122391e+00,3.921651e+00,8.144681e+00,7.199935e+00,4.708127e+00,3.618992e+00,5.058315e+00,-1.844567e+01,0,1,3,ns3,0
336,0,0.000000,-1.887675e+00,-6.815816e+00,-4.065675e+00,3.722989e+00,6.285630e+00,4.747746e+00,-9.913106e-01,-4.430878e+00,2.097037e-01,5.974533e+00,-6.154177e+00,2.526189e+00,-7.305672e+00,0,1,3,ns3,6
337,0,0.000000,-2.025945e+01,1.252541e+00,-7.334483e+00,-1.273338e+00,3.598738e-01,4.108012e-03,7.032897e+00,6.262015e+00,1.900575e+01,7.858490e+00,1.928795e+00,1.348642e+01,-1.572146e+01,0,1,3,ns4,2
338,0,0.000000,6.761994e+00,-2.235539e+00,6.063943e+00,3.857317e+00,-8.121910e-01,-8.187703e-01,2.414669e+00,-5.521822e+00,6.196940e-01,-6.694001e+00,2.710438e+00,1.890155e+00,1.263916e+00,0,1,1,l1,4
339,0,0.000000,-9.925313e-01,7.404590e-01,-8.566561e-01,-2.960604e-01,6.254640e+00,1.203779e-01,2.289740e+00,-4.999902e+00,2.870018e+00,-3.717613e+00,-1.344929e+01,1.383560e+00,-1.827597e+01,0,1,3,ns1,3
340,0,0.000000,-5.910387e-01,-4.935333e+00,-4.512271e+00,9.950910e+00,2.251425e-01,-4.099546e+00,1.337172e+01,1.559731e+01,4.653036e+00,-1.295779e+00,-1.033250e+00,2.517566e+00,-1.462879e+01,0,1,3,ns2,6
341,0,0.000000,-5.801114e+00,-2.789853e+00,4.435658e+00,1.806035e+00,8.611341e+00,-2.122736e-01,1.035089e+01,7.419707e+00,1.176144e+01,2.002530e+00,-5.822821e+00,-4.225858e+00,-1.451355e+01,0,1,1,l2,0
342,0,0.000000,3.212674e+00,3.355775e+00,-2.330584e+00,-1.461987e+00,7.430386e+00,5.195516e+00,-6.627001e+00,-2.823597e+00,-2.601494e+00,8.033112e+00,-3.494253e+00,-1.368791e+00,-1.171489e+01,0,1,2,q2,0
343,0,0.000000,-1.494293e-01,-6.382260e+00,-4.628009e+00,6.158425e+00,1.484506e+01,9.256401e+00,1.035677e+01,1.636438e+01,2.212736e+00,-6.700027e+00,-1.607926e+00,1.001694e+01,-1.125461e+01,0,1,1,l4,5
344,0,0.000000,-5.080376e+00,-4.785562e+00,-7.129373e+00,3.166186e+00,9.984483e+00,3.985289e+00,2.457489e+00,1.043586e+01,1.123106e+00,-3.902250e+00,-2.231492e+00,8.497601e+00,-1.172889e+01,0,1,1,l3,6
345,0,0.000000,-3.353558e+00,-2.094300e+00,5.631274e+00,1.528780e+00,8.608141e+00,1.237782e+00,2.651486e+00,-5.134712e+00,6.898050e+00,-2.561252e+00,-1.282471e+00,9.760613e+00,-1.271990e+01,0,1,2,q1,3
346,0,0.000000,-5.129578e+00,-6.319647e+00,-6.663386e+00,1.267212e+00,1.171182e+01,2.380069e+00,1.029442e+01,5.413135e+00,1.657898e+00,-4.976651e+00,-1.325720e+01,8.695470e+00,-1.291124e+01,0,1,0,s2,0
347,0,0.000000,-1.061106e+01,1.827703e+00,-6.618989e+00,1.123077e+01,3.337717e+00,-1.060406e+01,5.131876e+00,1.888802e+00,4.889834e+00,-5.484115e+00,1.289611e+00,-2.060751e+00,-6.692101e+00,0,1,2,q1,6
348,0,0.000000,-1.781799e+00,-5.894026e+00,1.116361e+00,4.931706e+00,1.862703e+01,1.455638e+01,1.605984e+01,9.687832e+00,7.934808e+00,6.470327e+00,7.571840e-02,3.847457e+00,-1.485838e+01,0,1,3,ns2,0
349,0,0.000000,-3.165821e+00,-7.901483e+00,-4.735136e+00,3.599325e+00,3.273399e+00,1.544685e+00,-3.142750e+00,3.869313e+00,4.033104e+00,1.645180e+01,6.996004e+00,-2.784429e+00,-1.672478e+00,0,1,1,l2,5
350,0,0.000000,-2.424973e+00,-3.588568e+00,4.696509e+00,4.802538e+00,6.289912e+00,7.921597e+00,8.299935e+00,3.983371e+00,-4.525543e+00,-4.931227e+00,-1.729873e+00,1.202755e+00,-1.050134e+01,0,1,0,s1,6
351,0,0.000000,-3.860766e+00,-1.283999e+00,-7.993761e+00,7.619884e+00,1.209623e+01,1.221188e+01,6.856268e+00,-8.800602e-02,-7.075596e-01,-3.918134e+00,-3.954077e+00,-1.051883e+00,-1.076341e+01,0,1,0,s2,2
352,0,0.000000,7.491446e+00,-6.270479e+00,-6.154785e+00,1.820741e+00,-7.909822e-02,-9.323259e-02,8.530292e+00,5.802881e+00,8.288575e+00,-5.148855e+00,-6.813478e+00,-2.899547e+00,2.820969e-01,0,1,3,ns2,2
353,0,0.000000,-6.059138e+00,-1.572985e+00,1.069029e+01,-5.154577e+00,8.670855e+00,1.014132e+01,9.131956e-01,8.151730e+00,6.275466e+00,7.199041e+00,6.079259e+00,4.427673e+00,-1.472574e+01,0,1,3,ns5,5
354,0,0.000000,-5.760709e+00,-3.425891e+00,1.966777e+00,4.834369e+00,1.366093e+01,1.374699e+00,1.623176e+01,1.446529e+01,7.595988e+00,2.693033e-01,-5.187780e+00,5.672276e+00,-1.257416e+01,0,1,1,l4,0
355,0,0.000000,-4.609900e+00,-2.133580e+00,-2.416414e+00,5.138814e+00,8.099008e+00,3.605280e+00,1.295960e+01,-5.065775e-02,-2.278553e+00,3.898740e-01,-5.796157e+00,1.169147e+01,-1.407697e+01,0,1,1,l4,2
356,0,0.000000,5.836370e+00,6.124987e+00,1.564400e+00,4.071182e+00,3.894556e+00,3.058536e-01,-3.561352e+00,5.097876e+00,-5.444361e+00,1.458046e+00,-3.412753e+00,-6.941757e-01,-1.046680e+01,0,1,2,q2,6
357,0,0.000000,8.769960e-01,5.263691e+00,3.357878e+00,-1.563597e+00,-8.747053e-01,-3.971708e+00,3.252498e+00,-1.892770e+00,5.661660e+00,-6.544056e-01,-7.188934e+00,-5.235264e+00,-1.360727e+01,0,1,1,l4,3
358,0,0.000000,-6.547502e+00,-2.593413e+00,1.582992e+00,-5.490795e-01,1.033952e+01,-2.116558e+00,8.213980e+00,-7.482917e+00,1.239905e+00,7.884138e+00,-4.711352e+00,8.292763e+00,-1.984763e+01,0,1,3,ns2,3
359,0,0.000000,1.083727e-01,-4.171551e+00,1.032255e+01,1.059343e+01,6.061057e+00,1.977431e+00,9.361790e+00,8.961128e+00,2.968976e+00,1.277012e+01,6.403423e+00,2.641045e+00,-1.646047e+01,0,1,3,ns2,5
360,0,0.000000,-3.592960e+00,-3.953228e+00,-6.682125e+00,6.863864e+00,2.987216e+00,4.742204e+00,1.111807e+01,-1.212304e+00,-1.039840e+01,-8.858183e+00,-4.673203e-01,8.162085e+00,-2.474539e+01,0,1,0,s1,2
361,0,0.000000,1.505998e+00,2.210108e+00,-2.825819e+00,3.923741e+00,7.141027e+00,6.196789e+00,1.630064e+00,-7.311436e+00,-3.502309e+00,-5.947138e+00,-6.917164e+00,-1.258448e+00,-1.189079e+01,0,1,0,s2,1
362,0,0.000000,-2.364365e+00,-2.011194e+00,1.921486e+00,-4.060781e+00,-3.162925e+00,5.167888e+00,-4.315676e+00,-7.978352e+00,1.429386e+01,1.644181e+01,-1.214463e-01,1.666137e+01,-9.277077e+00,0,1,1,l1,1
363,0,0.000000,-4.056476e+00,-1.245933e+00,5.680648e+00,8.192128e+00,3.044679e+00,-3.280805e+00,6.464100e+00,9.166815e+00,2.644312e+00,7.654007e+00,4.809813e+00,1.249610e+01,-1.568768e+01,0,1,1,l2,4
364,0,0.000000,-3.080602e+00,-3.660409e+00,-1.812284e+00,1.091777e+01,7.410841e+00,-1.541848e+00,-6.339769e-01,8.735641e+00,5.427459e+00,-1.172190e+00,-3.034680e+00,-5.463071e-01,-1.045926e+01,0,1,3,ns1,6
365,0,0.000000,7.904072e-01,1.842702e+00,-2.213603e+00,4.007893e+00,8.307156e+00,1.091460e+01,5.153070e+00,-9.027033e+00,2.541545e+00,4.740516e+00,9.143695e+00,7.672997e-01,3.126602e+00,0,1,3,ns5,4
366,0,0.000000,-5.508604e-01,-5.706199e+00,6.521192e-01,1.503717e+01,1.511865e+01,4.779656e+00,1.643044e+01,5.686518e+00,-2.641531e+00,7.814321e+00,1.544577e+01,2.274296e+00,-1.541308e+01,0,1,1,l5,5
367,0,0.000000,4.848185e-01,-8.895729e+00,-1.070161e+00,4.155858e+00,7.542966e+00,1.192653e+01,1.651674e+01,7.058263e+00,-1.834119e+00,-5.161905e-01,1.151607e+00,5.941541e-01,-1.354670e+01,0,1,3,ns1,5
368,0,0.000000,1.809780e+00,-6.110850e+00,6.420309e+00,8.246138e+00,6.372778e+00,8.662593e+00,8.202687e+00,2.773745e+00,1.738962e+00,2.699823e+00,5.610732e+00,-9.526372e-01,-2.103156e+01,0,1,2,q2,1
369,0,0.000000,-5.656355e+00,-7.648143e+00,-3.093224e+00,4.564055e+00,5.407602e+00,1.202795e+00,4.913048e+00,2.536051e+00,1.708257e+00,-1.844325e+00,-2.168918e+00,8.222712e+00,-1.801651e+01,0,1,1,l3,2
