,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,emotion
326,0,0.000000,5.409855e+00,-1.350087e+01,-6.726665e-01,-9.897947e-01,2.627275e+00,4.945373e+00,1.087599e+01,5.337715e-03,-9.529006e-01,3.546113e+00,-7.779161e+00,3.348722e+00,-1.051685e+00,9.167513e+00,3.476738e+00,-4.712853e-01,-1.687235e+00,-1.197538e+00,-1.881324e+00,-1.966372e+00,-7.958177e-01,-6.376345e-02,-6.215505e-02,-5.528457e-01,-4.582229e-01,8.688330e-14,7.963352e-01,1.926148e+00,9.072457e-01,-5.742526e-01,-2.963825e+00,-4.743423e+00,-3.377866e+00,-1.704508e+00,-1.965090e+00,-4.557356e-01,2.798600e+00,6.091639e+00,-5.646406e-01,1.393526e+00,-2.314018e+00,6.261325e-01,-4.663417e-02,-4.850626e-04,-2.721139e+00,-2.176618e+00,-1.783730e+00,9.897957e-01,1.410696e+01, 4
327,0,0.000000,-5.424088e+00,-2.826144e+00,1.701916e+00,1.282056e+01,4.761877e+00,1.530630e+00,1.007757e+01,5.428678e+00,5.603192e+00,7.692784e+00,-2.356249e+00,3.227003e+00,2.593549e+00,2.470742e+00,5.007170e+00,-9.793848e-02,3.289115e-01,2.904577e+00,4.725601e-01,-3.265608e-01,1.141156e+00,7.417186e-02,7.344726e-02,-5.321825e-01,-1.839554e-01,-5.339734e-14,3.196919e-01,1.854156e+00,-1.072072e+00,6.679906e-01,4.249953e+00,-7.877535e-01,8.484690e-01,4.134212e+00,3.830772e-01,-9.470697e-02,4.030519e+00,1.641762e+00,1.392453e+00,1.342872e+00,-7.008986e-01,1.358305e+00,2.742154e-01,-4.932528e-01,-2.521377e+00,-6.736794e-01,-3.232973e+00,-1.282056e+01,-1.505501e+01, 4
328,0,0.000000,-7.668509e+00,-4.706331e+00,-2.609553e+00,8.965689e+00,8.425334e+00,5.175926e+00,3.559551e+00,8.241168e-01,5.794606e+00,3.038258e+00,1.134598e+00,4.393259e+00,4.438885e+00,-3.035529e+00,-1.514352e+00,-2.060234e+00,-1.126194e+00,4.557129e-01,9.696989e-01,1.172110e+00,-9.411167e-02,5.462805e-02,3.739734e-04,-3.313091e-01,-5.045373e-01,-6.864455e-14,8.768238e-01,1.154301e+00,-5.458720e-03,4.919791e-01,-3.504955e-01,2.827446e+00,1.741067e+00,6.486353e-01,-1.311656e+00,-1.992256e+00,-1.218977e+00,-2.017051e+00,2.383198e+00,1.828195e+00,3.375016e-01,5.364615e-01,2.835828e-01,-7.487977e-02,-8.905891e-01,-2.278092e+00,-5.720197e+00,-8.965687e+00,-1.843612e+01, 3
329,0,0.000000,7.858862e+00,8.179430e+00,-7.705070e+00,-1.183793e+01,7.613875e+00,8.932565e-01,3.262813e+00,-8.235927e+00,-9.280657e+00,8.984858e+00,-4.052651e-01,1.266858e+01,-3.879962e+00,-3.093229e+00,-7.826717e-01,3.593583e-01,2.028733e-01,-2.430624e+00,-5.935065e-01,1.680181e+00,2.662590e-01,-6.893072e-02,-1.013250e-01,5.757251e-02,-1.139304e-01,-3.188205e-15,1.979970e-01,-2.005861e-01,1.478990e+00,-6.207886e-01,9.916142e-01,4.053053e+00,-1.065624e+00,-3.459611e+00,2.362828e-01,3.475014e-01,-6.300125e-01,-2.055391e+00,-2.083117e+00,5.271857e+00,-1.205519e-01,1.586445e+00,-4.541872e-01,7.483211e-01,-8.163459e-01,-3.931509e-01,-5.169271e+00,1.183793e+01,-9.144135e-01, 0
330,0,0.000000,-1.481931e+01,7.732167e-01,-4.267899e+00,5.544646e+00,4.735816e+00,3.848875e-01,1.070376e+01,4.169211e+00,7.515875e+00,2.602562e+00,3.420567e+00,7.890313e+00,-3.004642e+00,7.613401e-01,3.199268e+00,3.237148e+00,-1.240545e+00,2.690027e+00,1.314832e+00,1.165787e+00,-8.765906e-02,1.278614e-01,-7.474369e-02,-2.132933e-01,4.259668e-01,-3.184657e-14,-7.402780e-01,7.431269e-01,1.090996e+00,1.151517e+00,-3.264651e-01,2.812195e+00,2.360745e+00,3.828831e+00,-1.444838e+00,3.130338e+00,2.575251e+00,5.058963e-01,-1.613166e+00,3.283447e+00,1.017495e+00,4.595311e-01,3.678203e-01,-3.788168e-01,-2.678050e+00,-1.694012e-01,-3.215279e+00,-5.544647e+00,-4.257095e+00, 2
331,0,0.000000,1.138110e+01,-1.265665e+00,-3.025313e-01,-1.969284e+00,-5.330942e+00,-9.205600e+00,-4.078432e+00,-9.312397e+00,5.676735e+00,1.472188e+00,3.562482e+00,-6.824427e-01,-4.032757e+00,-6.282222e+00,-6.582283e+00,2.373776e+00,-2.805790e+00,-1.495258e-01,-4.880988e-01,3.193213e-01,-9.740778e-01,-1.356521e-01,2.310005e-01,8.046629e-01,9.894137e-01,-6.026700e-15,-1.719480e+00,-2.803494e+00,-3.371797e+00,-1.221680e+00,-3.627708e+00,7.702897e-01,-8.763684e-01,-2.128265e-01,-3.267850e+00,2.295456e+00,-5.298407e+00,-4.174418e+00,-2.165151e+00,-2.839892e-01,1.059709e+00,2.599422e-01,2.778142e-01,8.461298e-01,1.020411e+00,4.051681e+00,3.619333e+00,1.969284e+00,-8.412621e+00, 2
332,0,0.000000,-2.422249e+00,2.748785e-01,2.910941e+00,4.208160e+00,6.012912e+00,3.331170e+00,-2.405077e+00,-4.010972e+00,-7.772346e+00,2.443595e+00,-3.729999e-03,1.019966e+01,8.339468e+00,-6.628444e+00,-7.288644e-01,-4.507390e+00,-5.686048e-01,4.204929e-02,-1.266042e+00,-1.139423e+00,2.125899e-01,-7.286027e-03,5.580269e-02,-2.419941e-01,-1.354994e+00,-6.620362e-14,2.354813e+00,8.431223e-01,-8.145241e-01,-6.561787e-02,7.917379e-01,-2.748598e+00,-2.273143e+00,5.985066e-02,-6.622432e-01,-4.358667e+00,-5.867000e-01,-4.404475e+00,4.477387e+00,4.244451e+00,-1.109675e-03,4.314625e-01,-3.803719e-01,3.644394e-01,6.017427e-01,-1.466155e+00,-4.082339e+00,-4.208160e+00,-1.544655e+01, 4
333,0,0.000000,5.911086e+00,-3.911897e+00,-1.338192e+00,-6.157551e-01,1.032946e+01,2.239788e+00,4.432545e-01,-2.597464e+00,-6.773759e+00,-3.220685e-01,-9.311134e+00,-2.288263e+00,-5.168644e-01,2.852998e+00,-3.966849e+00,-2.035987e+00,-8.211353e-01,2.020359e-01,-5.419643e-01,-8.311132e-01,3.297434e-01,-1.155248e-01,6.309918e-02,-1.442907e-01,-2.502452e-01,3.179932e-14,4.348954e-01,5.027178e-01,-9.210267e-01,-1.040414e+00,1.228047e+00,-2.004871e+00,-9.730820e-01,2.875664e-01,-9.563606e-01,-1.968810e+00,-3.193114e+00,1.895763e+00,-2.774999e-01,-9.522299e-01,-2.769724e+00,-5.686717e-02,-3.315019e-01,2.360071e-01,-1.109008e-01,-9.858027e-01,-7.012961e+00,6.157551e-01,3.906151e+00, 2
334,0,0.000000,-3.845842e+00,-2.876595e+00,1.948656e+00,1.294239e+01,1.598635e-01,4.036284e+00,2.532981e+00,-3.020492e+00,8.104324e-01,1.080473e+01,4.253699e+00,-7.346010e-02,1.071813e+00,2.872865e+00,-5.909892e-01,4.240862e+00,3.794733e+00,6.306553e+00,7.402997e-01,1.222471e+00,5.724127e-01,2.563296e-01,4.443042e-02,-2.631214e-01,3.824010e-01,-8.666051e-14,-6.645655e-01,9.167303e-01,-6.485285e-01,2.308501e+00,2.131809e+00,2.948932e+00,1.329187e+00,8.976389e+00,4.419654e+00,4.100934e+00,-4.757171e-01,1.908967e+00,5.754467e-01,-3.056908e-02,1.265321e+00,1.907777e+00,3.966197e-02,2.744437e-01,-6.337447e-01,-1.776499e+00,-1.085353e-01,-1.294239e+01,-2.741860e+01, 1
335,0,0.000000,-5.246085e+00,-1.478731e+00,9.713811e+00,7.257426e+00,1.065964e+01,7.122391e+00,3.921651e+00,8.144681e+00,7.199935e+00,4.708127e+00,3.618992e+00,5.058315e+00,-1.783288e+00,4.937905e+00,4.125485e+00,-8.061057e-01,-3.986089e+00,1.618040e+00,-9.739423e-01,-1.280256e+00,2.063123e-01,1.497784e-01,-3.342782e-02,-3.954502e-01,-1.504171e-01,-6.177674e-14,2.614065e-01,1.377773e+00,4.879282e-01,1.348902e+00,7.683582e-01,-3.088326e+00,-1.748687e+00,2.303027e+00,-4.642522e+00,-7.795081e-01,3.320809e+00,3.281143e+00,-9.574314e-01,2.104950e+00,1.076519e+00,8.313081e-01,3.523585e-01,-7.400305e-01,-9.811851e-01,-3.134794e+00,-7.237134e+00,-7.257425e+00,-1.844567e+01, 0
336,0,0.000000,-1.887675e+00,-6.815816e+00,-4.065675e+00,3.722989e+00,6.285630e+00,4.747746e+00,-9.913106e-01,-4.430878e+00,2.097037e-01,5.974533e+00,-6.154177e+00,2.526189e+00,1.871258e+00,5.740371e+00,5.573091e+00,3.364891e+00,-2.104189e-01,-3.184869e+00,-1.820174e+00,-1.449962e-01,4.603181e-01,1.043289e-01,-1.670247e-01,-3.804452e-01,-7.260798e-02,-1.319648e-14,1.261839e-01,1.325495e+00,2.437974e+00,9.395840e-01,1.714340e+00,-3.497703e-01,-3.268071e+00,-4.533163e+00,-2.450708e-01,3.253866e+00,4.486059e+00,3.814368e+00,1.004662e+00,1.051240e+00,-1.830644e+00,1.054915e+00,1.026265e-02,4.025924e-01,2.480229e-01,-2.089636e+00,-4.267493e+00,-3.722989e+00,-7.305672e+00, 6
337,0,0.000000,-2.025945e+01,1.252541e+00,-7.334483e+00,-1.273338e+00,3.598738e-01,4.108012e-03,7.032897e+00,6.262015e+00,1.900575e+01,7.858490e+00,1.928795e+00,1.348642e+01,9.585676e-01,-7.633657e-01,1.012274e+00,8.592088e-01,-7.758662e-01,1.593976e+00,2.004684e+00,7.965566e-01,4.366128e-01,2.318427e-01,-5.064331e-03,3.488691e-01,-7.335976e-01,-8.151573e-14,1.274902e+00,-1.215481e+00,7.392144e-02,2.087971e+00,1.626055e+00,1.921511e+00,3.599355e+00,2.268775e+00,-9.036367e-01,8.308591e-01,8.148296e-01,-5.072422e-01,5.146464e-01,5.612190e+00,5.737476e-01,1.387563e+00,9.301246e-01,-5.689703e-01,-1.759609e+00,-1.808167e-03,-2.443287e-01,1.273337e+00,-1.572146e+01, 2
338,0,0.000000,6.761994e+00,-2.235539e+00,6.063943e+00,3.857317e+00,-8.121910e-01,-8.187703e-01,2.414669e+00,-5.521822e+00,6.196940e-01,-6.694001e+00,2.710438e+00,1.890155e+00,3.086752e+00,2.220697e+00,-8.859056e+00,-1.511847e+00,-2.624589e+00,5.567189e-01,-1.296141e+00,-6.353980e-01,-1.803971e-01,2.327785e-01,4.908396e-02,-3.492217e-01,1.907622e-01,2.325906e-14,-3.315212e-01,1.216710e+00,-7.164542e-01,2.096400e+00,-6.718447e-01,-1.532752e+00,-2.327185e+00,7.924029e-01,-3.056809e+00,-1.461963e+00,-7.131096e+00,1.475611e+00,1.657250e+00,7.865621e-01,8.062570e-01,-1.181951e+00,3.032725e-02,5.017160e-01,-6.041427e-01,3.603671e-01,5.514188e-01,-3.857317e+00,1.263916e+00, 4
339,0,0.000000,-9.925313e-01,7.404590e-01,-8.566561e-01,-2.960604e-01,6.254640e+00,1.203779e-01,2.289740e+00,-4.999902e+00,2.870018e+00,-3.717613e+00,-1.344929e+01,1.383560e+00,9.113233e-01,4.388772e+00,2.844538e+00,1.091355e+00,1.983686e+00,-1.730600e+00,-5.359298e-02,-8.229851e-01,-5.270908e-01,-1.353498e-01,-8.710887e-03,-4.634412e-02,-5.476732e-01,-6.370342e-14,9.517887e-01,1.614659e-01,1.271485e-01,-1.218958e+00,-1.963019e+00,-1.985265e+00,-9.622478e-02,-2.463238e+00,2.310362e+00,1.055346e+00,2.289711e+00,2.916255e+00,4.892814e-01,5.757505e-01,-4.000675e+00,-6.564144e-01,1.404561e-01,4.542943e-01,-5.728860e-01,-5.298233e-02,-4.246452e+00,2.960602e-01,-1.827597e+01, 3
340,0,0.000000,-5.910387e-01,-4.935333e+00,-4.512271e+00,9.950910e+00,2.251425e-01,-4.099546e+00,1.337172e+01,1.559731e+01,4.653036e+00,-1.295779e+00,-1.033250e+00,2.517566e+00,-5.036812e+00,7.693903e-01,7.956111e-02,4.116398e+00,2.479790e+00,8.046849e-01,-6.954843e-01,-1.909873e-01,1.630941e-01,3.719013e-02,6.101329e-02,-7.936486e-01,-1.547143e-01,-3.369000e-14,2.688744e-01,2.765121e+00,-8.905801e-01,3.349340e-01,6.074032e-01,-4.607133e-01,-1.248723e+00,1.145342e+00,2.888163e+00,3.980576e+00,6.404281e-02,5.112466e-01,-2.704220e+00,1.047651e+00,-3.073543e-01,-2.287941e-01,2.277155e-01,-1.417181e+00,-3.345562e+00,1.804342e+00,-1.528571e-01,-9.950910e+00,-1.462879e+01, 6
341,0,0.000000,-5.801114e+00,-2.789853e+00,4.435658e+00,1.806035e+00,8.611341e+00,-2.122736e-01,1.035089e+01,7.419707e+00,1.176144e+01,2.002530e+00,-5.822821e+00,-4.225858e+00,-3.669135e+00,5.076529e+00,3.973954e+00,4.004349e+00,-1.416050e-01,2.227916e+00,-1.229196e-01,5.205903e-01,-4.422244e-01,2.888187e-01,9.230743e-02,-2.062259e-01,5.259300e-02,-4.534876e-14,-9.140016e-02,7.185036e-01,-1.347365e+00,2.601097e+00,-1.646955e+00,1.255803e+00,-2.206976e-01,3.171090e+00,-1.649245e-01,3.872225e+00,3.198835e+00,3.373256e+00,-1.969926e+00,-1.758531e+00,-1.732077e+00,3.535838e-01,5.755942e-01,-6.741589e-01,-2.589761e+00,9.342885e-02,-5.846486e+00,-1.806035e+00,-1.451355e+01, 0
342,0,0.000000,3.212674e+00,3.355775e+00,-2.330584e+00,-1.461987e+00,7.430386e+00,5.195516e+00,-6.627001e+00,-2.823597e+00,-2.601494e+00,8.033112e+00,-3.494253e+00,-1.368791e+00,-1.275329e+00,1.907911e+00,-6.092181e-01,-7.451385e+00,-2.267782e+00,-7.208942e-01,-1.609697e+00,2.204217e-01,-8.310753e-02,-1.736458e-01,1.074763e-01,6.993258e-01,-4.282255e-01,-4.350934e-14,7.442032e-01,-2.436494e+00,-1.568777e+00,-1.563852e+00,-3.095126e-01,5.317166e-01,-2.890167e+00,-1.026080e+00,-2.641242e+00,-7.205526e+00,-4.903893e-01,1.267771e+00,-6.847124e-01,-5.696037e-01,-1.039414e+00,1.418396e+00,-1.273149e-01,2.565535e-01,1.658055e+00,-2.286714e+00,-5.044698e+00,1.461987e+00,-1.171489e+01, 0
343,0,0.000000,-1.494293e-01,-6.382260e+00,-4.628009e+00,6.158425e+00,1.484506e+01,9.256401e+00,1.035677e+01,1.636438e+01,2.212736e+00,-6.700027e+00,-1.607926e+00,1.001694e+01,1.441058e+01,1.820355e+00,-7.378893e-01,-4.814509e+00,-3.100945e+00,-4.556744e-01,-6.665069e-01,-1.487901e+00,6.435384e-01,-6.036360e-01,2.102295e-01,3.708568e-01,1.498324e+00,-2.833493e-14,-2.603903e+00,-1.292087e+00,-3.068614e+00,-5.436336e+00,2.396698e+00,-3.589222e+00,-1.196695e+00,-6.485808e-01,-3.611611e+00,-4.655653e+00,-5.939655e-01,1.209593e+00,7.736912e+00,4.168415e+00,-4.782984e-01,-1.183015e+00,1.082892e-01,-1.486877e+00,-2.591234e+00,-4.074039e+00,-1.007873e+01,-6.158424e+00,-1.125461e+01, 5
344,0,0.000000,-5.080376e+00,-4.785562e+00,-7.129373e+00,3.166186e+00,9.984483e+00,3.985289e+00,2.457489e+00,1.043586e+01,1.123106e+00,-3.902250e+00,-2.231492e+00,8.497601e+00,3.635329e-01,2.668558e+00,-1.192928e+00,1.507519e+00,3.026234e-01,4.971704e+00,8.017201e-01,1.553634e+00,1.243031e+00,1.403103e-01,-6.525587e-02,-1.544425e-02,-1.398112e-01,-3.296584e-14,2.429748e-01,5.380875e-02,9.525067e-01,1.263632e+00,4.629360e+00,3.747788e+00,1.439466e+00,7.076441e+00,3.524599e-01,1.457780e+00,-9.602473e-01,1.773206e+00,1.951778e-01,3.536161e+00,-6.637881e-01,-6.890153e-01,5.496378e-02,-9.482086e-01,-6.148565e-01,-1.754054e+00,-6.778749e+00,-3.166186e+00,-1.172889e+01, 6
345,0,0.000000,-3.353558e+00,-2.094300e+00,5.631274e+00,1.528780e+00,8.608141e+00,1.237782e+00,2.651486e+00,-5.134712e+00,6.898050e+00,-2.561252e+00,-1.282471e+00,9.760613e+00,1.845600e+00,8.593195e+00,7.473893e+00,2.579998e+00,1.532745e+00,-4.108732e-01,1.717158e-01,1.010788e+00,-1.553504e-01,1.730679e-01,-4.324462e-02,-3.131237e-01,-1.233515e+00,-4.441360e-14,2.143697e+00,1.090942e+00,6.312203e-01,1.558646e+00,-5.785637e-01,2.438295e+00,3.083108e-01,-5.848137e-01,1.785159e+00,2.494870e+00,6.016110e+00,5.710014e+00,9.908860e-01,4.061747e+00,-3.814887e-01,-4.522370e-01,3.375845e-01,4.665429e-01,-6.633936e-01,-5.447873e-01,-5.844311e+00,-1.528779e+00,-1.271990e+01, 3
346,0,0.000000,-5.129578e+00,-6.319647e+00,-6.663386e+00,1.267212e+00,1.171182e+01,2.380069e+00,1.029442e+01,5.413135e+00,1.657898e+00,-4.976651e+00,-1.325720e+01,8.695470e+00,4.105662e+00,-1.088090e+00,3.601934e+00,3.828025e-01,3.443710e+00,1.853343e-01,-7.282259e-01,-4.325603e-01,-2.985577e-01,-1.057684e-01,5.985297e-03,5.865430e-01,3.186290e-01,-4.192965e-14,-5.537381e-01,-2.043551e+00,-8.736455e-02,-9.525483e-01,-1.111904e+00,-1.043454e+00,-1.307510e+00,2.637943e-01,4.010822e+00,3.701727e-01,2.899375e+00,-7.230148e-01,2.204294e+00,3.618501e+00,-3.943537e+00,-8.787207e-01,8.113606e-02,-4.918406e-01,-2.575633e+00,-1.047545e+00,-7.951481e+00,-1.267212e+00,-1.291124e+01, 0
347,0,0.000000,-1.061106e+01,1.827703e+00,-6.618989e+00,1.123077e+01,3.337717e+00,-1.060406e+01,5.131876e+00,1.888802e+00,4.889834e+00,-5.484115e+00,1.289611e+00,-2.060751e+00,2.569456e+00,9.746124e-01,5.735436e+00,1.694738e+00,-1.938990e+00,1.136182e+00,4.252874e-01,-3.217148e-01,-3.856993e-02,3.976581e-02,9.170122e-02,-7.597536e-01,-1.024057e+00,-5.089676e-14,1.779686e+00,2.647028e+00,-1.338516e+00,3.581303e-01,-1.436441e-01,-7.760635e-01,7.635916e-01,1.617177e+00,-2.258304e+00,1.638821e+00,4.616739e+00,6.476119e-01,1.379518e+00,-8.575544e-01,3.836124e-01,-9.683231e-01,2.393042e-01,-1.716177e-01,-1.283980e+00,4.667189e+00,-2.266073e+00,-1.123077e+01,-6.692101e+00, 6
348,0,0.000000,-1.781799e+00,-5.894026e+00,1.116361e+00,4.931706e+00,1.862703e+01,1.455638e+01,1.605984e+01,9.687832e+00,7.934808e+00,6.470327e+00,7.571840e-02,3.847457e+00,3.590862e+00,5.335466e+00,5.246375e-01,2.499172e-01,-3.974324e-01,1.860963e+00,1.924898e+00,1.178502e+00,1.536504e-01,6.540409e-02,-1.045174e-01,2.389407e-01,6.534504e-01,-3.782623e-14,-1.135617e+00,-8.324839e-01,1.525588e+00,5.890284e-01,5.722327e-01,2.842866e+00,3.456101e+00,2.648789e+00,-4.628816e-01,2.416715e-01,4.223053e-01,3.545314e+00,1.927902e+00,1.601067e+00,2.252373e-02,1.142457e+00,3.883227e-01,-8.802420e-01,-4.018125e+00,-6.406730e+00,-1.264642e+01,-4.931706e+00,-1.485838e+01, 0
349,0,0.000000,-3.165821e+00,-7.901483e+00,-4.735136e+00,3.599325e+00,3.273399e+00,1.544685e+00,-3.142750e+00,3.869313e+00,4.033104e+00,1.645180e+01,6.996004e+00,-2.784429e+00,-1.571994e+00,5.898196e+00,-6.598144e+00,-2.361362e+00,1.991321e+00,-2.188099e+00,2.188265e+00,-3.956169e-02,-4.212709e-01,3.365110e-02,2.971143e-04,-6.265863e-01,-6.104587e-01,1.099243e-14,1.060902e+00,2.183065e+00,-4.336774e-03,3.030610e-01,-1.568918e+00,-9.543288e-02,3.928968e+00,-3.114417e+00,2.319253e+00,-2.283447e+00,-5.311175e+00,3.919238e+00,-8.439896e-01,-1.158703e+00,2.081059e+00,2.904873e+00,1.973768e-01,-3.515679e-01,7.863059e-01,-6.798654e-01,-2.222410e+00,-3.599325e+00,-1.672478e+00, 5
350,0,0.000000,-2.424973e+00,-3.588568e+00,4.696509e+00,4.802538e+00,6.289912e+00,7.921597e+00,8.299935e+00,3.983371e+00,-4.525543e+00,-4.931227e+00,-1.729873e+00,1.202755e+00,-4.312748e+00,1.122264e+00,-1.730435e+00,-8.780420e-02,2.098080e+00,4.553891e-01,-5.906699e-01,-9.930629e-02,-1.078729e+00,-1.282215e-01,1.527876e-01,1.906211e-02,-2.889294e-01,-2.683712e-14,5.021239e-01,-6.641351e-02,-2.230163e+00,-1.154761e+00,-4.017457e+00,-2.395537e-01,-1.060531e+00,6.481753e-01,2.443594e+00,-8.490717e-02,-1.392913e+00,7.457219e-01,-2.315476e+00,5.005100e-01,-5.145745e-01,-8.707004e-01,-2.214761e-01,-3.619315e-01,-2.076619e+00,-3.486550e+00,-4.270400e+00,-4.802537e+00,-1.050134e+01, 6
351,0,0.000000,-3.860766e+00,-1.283999e+00,-7.993761e+00,7.619884e+00,1.209623e+01,1.221188e+01,6.856268e+00,-8.800602e-02,-7.075596e-01,-3.918134e+00,-3.954077e+00,-1.051883e+00,-8.722360e-01,4.449368e+00,2.790095e+00,-4.625554e-01,-7.690334e-02,-4.246715e+00,-4.546763e-01,1.460987e+00,2.393047e-01,1.831052e-01,-1.779971e-01,-1.282157e-01,-5.064015e-01,-4.205913e-14,8.800637e-01,4.467112e-01,2.598134e+00,1.649042e+00,8.912310e-01,3.524298e+00,-8.163586e-01,-6.044533e+00,-8.956778e-02,-4.472938e-01,2.245887e+00,2.956519e+00,-4.682958e-01,-4.377265e-01,-1.176195e+00,-6.918198e-01,-3.462739e-02,7.996250e-03,-1.715417e+00,-5.374843e+00,-8.212474e+00,-7.619884e+00,-1.076341e+01, 2
352,0,0.000000,7.491446e+00,-6.270479e+00,-6.154785e+00,1.820741e+00,-7.909822e-02,-9.323259e-02,8.530292e+00,5.802881e+00,8.288575e+00,-5.148855e+00,-6.813478e+00,-2.899547e+00,-9.145128e-01,7.991360e+00,3.024099e+00,2.201794e-01,4.734837e+00,1.781916e+00,7.832897e-01,8.861404e-01,-1.356083e-01,-4.012465e-02,-8.077464e-02,1.026909e-01,-3.722220e-01,2.261453e-14,6.468761e-01,-3.577811e-01,1.179027e+00,-3.613621e-01,-5.050385e-01,2.137611e+00,1.406375e+00,2.536278e+00,5.514575e+00,2.129146e-01,2.434248e+00,5.310105e+00,-4.909936e-01,-1.206607e+00,-2.026762e+00,-9.091266e-01,4.056356e-01,-5.272532e-01,-2.134253e+00,4.103469e-02,5.370188e-02,-1.820741e+00,2.820969e-01, 2
353,0,0.000000,-6.059138e+00,-1.572985e+00,1.069029e+01,-5.154577e+00,8.670855e+00,1.014132e+01,9.131956e-01,8.151730e+00,6.275466e+00,7.199041e+00,6.079259e+00,4.427673e+00,1.782401e+00,7.069294e+00,5.428623e+00,5.769569e-01,-2.797653e+00,-1.631556e+00,-2.414228e+00,-1.120682e+00,-8.167242e-01,-2.348357e-01,9.674982e-02,-4.002955e-01,-2.806527e-01,-4.946439e-14,4.877404e-01,1.394654e+00,-1.412208e+00,-2.114926e+00,-3.041685e+00,-2.703390e+00,-4.334681e+00,-2.322265e+00,-3.258373e+00,5.579200e-01,4.369765e+00,4.697411e+00,9.569535e-01,1.842516e+00,1.808359e+00,1.271127e+00,3.071158e-01,-7.406708e-01,-2.284780e-01,-4.463523e+00,-5.886885e+00,5.154576e+00,-1.472574e+01, 5
354,0,0.000000,-5.760709e+00,-3.425891e+00,1.966777e+00,4.834369e+00,1.366093e+01,1.374699e+00,1.623176e+01,1.446529e+01,7.595988e+00,2.693033e-01,-5.187780e+00,5.672276e+00,2.337774e+00,-3.560776e+00,3.479474e+00,1.976074e+00,-2.858088e+00,1.707612e+00,4.841259e-01,2.345129e-01,3.297919e-01,-1.088520e-01,1.417114e-01,3.092953e-01,-1.112030e+00,-4.998546e-14,1.932571e+00,-1.077604e+00,-2.068491e+00,-9.803200e-01,1.228228e+00,5.657084e-01,8.692347e-01,2.430517e+00,-3.328761e+00,1.910874e+00,2.800802e+00,-2.366069e+00,1.255130e+00,2.360441e+00,-1.543176e+00,4.755044e-02,3.717411e-01,-1.314325e+00,-4.061138e+00,-6.050492e-01,-9.274789e+00,-4.834368e+00,-1.257416e+01, 0
355,0,0.000000,-4.609900e+00,-2.133580e+00,-2.416414e+00,5.138814e+00,8.099008e+00,3.605280e+00,1.295960e+01,-5.065775e-02,-2.278553e+00,3.898740e-01,-5.796157e+00,1.169147e+01,1.316617e+00,1.815508e+00,3.856334e+00,3.709358e+00,6.799866e+00,4.854187e+00,2.009557e+00,5.924934e-01,6.775264e-01,3.069379e-01,-2.446676e-01,-8.960935e-01,9.093287e-01,-4.280442e-14,-1.580302e+00,3.122044e+00,3.571288e+00,2.764278e+00,2.523278e+00,1.429255e+00,3.608105e+00,6.909176e+00,7.919673e+00,3.586967e+00,3.104156e+00,1.206371e+00,7.068801e-01,4.865248e+00,-1.724146e+00,6.883958e-02,-1.115104e-01,4.602939e-03,-3.242452e+00,-1.586800e+00,-5.498646e+00,-5.138814e+00,-1.407697e+01, 2
356,0,0.000000,5.836370e+00,6.124987e+00,1.564400e+00,4.071182e+00,3.894556e+00,3.058536e-01,-3.561352e+00,5.097876e+00,-5.444361e+00,1.458046e+00,-3.412753e+00,-6.941757e-01,-1.257597e+00,-5.987037e-01,1.080519e+00,-7.055523e-01,-1.778010e+00,-7.824470e-01,-1.587029e+00,-3.612897e-01,2.280194e-02,-7.551417e-03,9.047842e-02,1.468888e-01,7.006871e-01,-3.502796e-14,-1.217708e+00,-5.117695e-01,-1.320668e+00,-6.800878e-02,8.492011e-02,-8.715290e-01,-2.849467e+00,-1.113691e+00,-2.070814e+00,-6.822726e-01,8.697634e-01,-3.978274e-01,-6.751925e-01,-2.888722e-01,-1.015169e+00,2.574452e-01,-2.664423e-01,-4.631959e-01,8.910396e-01,-1.346158e-01,-2.644124e+00,-4.071182e+00,-1.046680e+01, 6
357,0,0.000000,8.769960e-01,5.263691e+00,3.357878e+00,-1.563597e+00,-8.747053e-01,-3.971708e+00,3.252498e+00,-1.892770e+00,5.661660e+00,-6.544056e-01,-7.188934e+00,-5.235264e+00,-6.708231e+00,-3.262552e+00,1.161800e+00,1.952346e+00,-8.821810e-01,-2.063947e+00,-4.417467e-01,-3.705099e-01,-3.574389e-02,-1.483444e-01,-1.990336e-02,-3.641314e-01,4.464181e-01,-5.055219e-14,-7.758202e-01,1.268656e+00,2.905194e-01,-1.335987e+00,-1.331190e-01,-8.937701e-01,-7.931438e-01,-2.937705e+00,-1.027459e+00,1.887928e+00,9.351916e-01,-2.167904e+00,-3.601589e+00,-2.178584e+00,-2.138447e+00,-1.155480e-01,2.770768e-01,1.719780e-01,-8.137640e-01,1.748076e+00,5.938616e-01,1.563597e+00,-1.360727e+01, 3
