,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
345,0,0.000000,1.037697e+01,4.045346e+00,2.696240e+00,5.265874e+00,4.164245e+00,8.609982e+00,5.350051e+00,1.590850e+00,5.282334e+00,2.960664e+00,6.257555e+00,6.567562e-01,2.911509e+00,"-3.875193e+01
",3
346,0,0.000000,8.656293e+00,6.607569e-01,3.361689e+00,3.939785e+00,5.337609e+00,7.856583e+00,7.047884e+00,3.190311e+00,4.271912e+00,2.997915e+00,6.150951e+00,1.744348e+00,3.138807e+00,"-3.349179e+01
",4
347,0,0.000000,8.923500e+00,2.145297e+00,2.538703e+00,4.261410e+00,3.764354e+00,4.541383e+00,3.222734e+00,1.285246e+00,2.635992e+00,2.939900e+00,3.290776e+00,8.878620e-01,3.026286e+00,"-3.538697e+01
",1
348,0,0.000000,7.699131e+00,7.804515e-01,3.441291e+00,3.972877e+00,4.475299e+00,6.908873e+00,4.771664e+00,2.965649e+00,4.935576e+00,4.835389e+00,5.326631e+00,2.543661e+00,4.545139e+00,"-3.354300e+01
",4
349,0,0.000000,-3.176893e+00,1.172840e+01,3.485713e+00,1.471824e+01,1.305439e+00,1.324890e+01,2.633765e+00,-3.592306e-01,7.157569e+00,2.421235e+00,3.678055e+00,-4.786129e+00,2.140999e-03,"-3.387606e+01
",6
350,0,0.000000,7.787919e+00,7.046376e-01,2.889010e+00,3.697405e+00,3.747464e+00,5.024994e+00,4.849749e+00,3.076660e+00,3.946467e+00,4.999193e+00,5.304040e+00,1.619638e+00,4.591897e+00,"-3.471324e+01
",2
351,0,0.000000,9.979796e+00,1.316669e+00,3.807071e+00,4.787029e+00,3.266770e+00,5.501348e+00,4.569863e+00,1.558440e+00,3.655966e+00,2.956720e+00,4.764234e+00,1.279262e+00,3.282445e+00,"-4.057090e+01
",5
352,0,0.000000,2.707138e+00,4.202370e+00,6.907597e+00,1.499014e+01,5.247407e-01,-3.664588e+00,-3.813772e+00,-1.965738e+00,-2.187162e+00,-3.195184e+00,1.437183e+01,1.200012e+01,-2.175273e+00,"-1.590708e+01
",3
353,0,0.000000,1.169423e+01,1.166875e+01,1.436443e+00,9.914251e+00,5.041433e+00,6.779807e+00,6.267504e+00,-3.722132e-01,2.295051e+00,5.633914e-01,-2.858747e+00,-7.481280e+00,-2.997892e+00,"-4.393325e+01
",6
354,0,0.000000,1.294003e+01,6.426506e+00,4.075350e+00,8.103867e+00,5.164603e+00,8.657596e+00,5.410992e+00,3.961402e+00,3.366772e+00,4.004694e+00,2.684614e+00,-4.411539e-01,8.293969e-01,"-4.347906e+01
",6
355,0,0.000000,7.667637e+00,2.206496e+00,2.791088e+00,4.827395e+00,3.698500e+00,5.001682e+00,5.311063e+00,2.919922e+00,3.146026e+00,3.943222e+00,4.171789e+00,2.219075e+00,3.532344e+00,"-3.427548e+01
",4
356,0,0.000000,8.351672e+00,5.558239e-01,3.510038e+00,3.589482e+00,3.591832e+00,6.123681e+00,5.653454e+00,3.504464e+00,3.445052e+00,7.182529e+00,5.412697e+00,2.108746e+00,3.866570e+00,"-3.599138e+01
",2
357,0,0.000000,7.602487e+00,1.305658e+00,2.858609e+00,3.281637e+00,3.221166e+00,5.863419e+00,4.769826e+00,-3.463385e-01,4.234635e+00,2.102955e+00,5.595973e+00,1.621162e+00,4.030200e+00,"-3.687117e+01
",7
358,0,0.000000,1.204716e+01,3.587220e+00,2.548449e+00,5.511009e+00,5.323639e+00,5.641538e+00,4.068614e+00,1.672383e+00,2.682958e+00,1.166883e+00,1.935941e+00,-1.563153e+00,2.290332e+00,"-4.042514e+01
",8
359,0,0.000000,8.460135e+00,2.719062e+00,3.210620e+00,3.827830e+00,1.857481e+00,6.933235e+00,3.164502e+00,5.760643e-01,1.974929e+00,2.439899e+00,3.808030e+00,1.451569e+00,3.558609e+00,"-3.569202e+01
",7
360,0,0.000000,-4.243470e+00,1.737013e+00,-6.047544e-01,5.565362e-01,-2.442115e-01,9.426578e-01,2.386305e+00,-1.245319e+00,-2.738614e+00,-5.431194e+00,-2.023680e+00,3.729495e+00,7.570193e-01,"-2.242356e+01
",4
361,0,0.000000,-8.838453e+00,3.036448e+00,-5.419501e+00,-2.745601e+00,1.326988e+00,3.361021e+00,2.708137e+00,1.218725e+00,-5.590214e+00,-7.171949e+00,-5.327538e+00,1.463162e+00,1.816922e+00,"-2.081884e+01
",1
362,0,0.000000,-6.786806e+00,2.125992e+00,2.582185e+00,8.316816e+00,1.006148e+01,1.399424e+01,1.386845e+01,4.283981e+00,1.947274e-01,7.305689e+00,4.606061e+00,3.378848e+00,7.232704e+00,"-1.860493e+01
",3
363,0,0.000000,-8.272977e+00,-3.207766e+00,-2.813173e+00,4.828705e+00,8.026085e+00,3.827230e+00,2.340056e+00,4.610160e+00,3.175867e+00,3.970902e+00,1.414647e+00,1.276409e+00,-8.440606e-01,"-9.448746e+00
",2
364,0,0.000000,-8.090899e+00,2.898522e+00,-8.661325e-01,1.271010e+01,1.106752e+01,6.280136e+00,2.239572e+00,2.776352e+00,6.705611e-01,2.059456e+00,1.109580e+01,1.050144e+01,6.144931e+00,"-2.242698e+01
",5
365,0,0.000000,-8.688942e+00,-2.583982e+00,-2.868811e+00,1.835328e-01,6.908451e-01,1.774324e+00,3.619372e+00,8.492994e+00,-1.028080e+00,-1.533178e+00,3.222355e-01,9.427657e-01,-2.811607e-01,"-1.745615e+01
",4
366,0,0.000000,-6.838740e+00,-3.287008e+00,-1.005264e+00,4.907890e+00,-1.660790e+00,-6.934521e+00,-3.596684e+00,7.522719e+00,1.465648e+01,1.860219e+00,3.039263e+00,3.567563e+00,3.310199e+00,"-1.315545e+01
",4
367,0,0.000000,-2.010046e+00,9.323404e+00,4.341676e+00,7.089373e+00,1.561412e+01,7.431182e+00,1.590484e+00,7.927500e+00,5.387520e+00,6.670034e+00,8.886246e+00,5.475549e+00,-4.514831e+00,"-3.032235e+01
",5
368,0,0.000000,-7.656434e+00,3.166032e-02,-9.592360e-01,9.554826e+00,1.239610e+01,9.085245e+00,4.922214e+00,3.852916e+00,8.661721e+00,1.089645e+01,8.742329e+00,1.606656e+00,5.005848e+00,"-1.055309e+01
",4
369,0,0.000000,-6.086557e+00,1.413509e+00,-9.582101e-01,6.882980e+00,9.245353e+00,3.097712e+00,7.907522e+00,3.138961e+00,3.915293e+00,9.846482e+00,1.060072e+00,-5.078051e-01,1.018921e+01,"-9.976282e+00
",4
370,0,0.000000,-6.906059e+00,-1.018988e+00,-2.015395e+00,5.598077e+00,2.097111e+00,4.209117e+00,1.507298e+00,-2.186093e-01,3.500828e+00,6.810852e+00,3.509604e+00,4.376627e+00,4.598812e+00,"-1.482702e+01
",2
371,0,0.000000,-6.350527e+00,2.585027e-01,-1.926918e+00,3.708749e+00,4.375044e+00,8.365087e+00,3.431087e+00,-2.805791e-01,6.714918e+00,9.892224e+00,1.012040e+01,7.634500e+00,6.869208e+00,"-1.281441e+01
",6
372,0,0.000000,-1.007143e+01,3.323159e+00,5.158360e+00,6.369787e+00,1.383963e+00,-5.577448e-01,3.760900e-01,1.944335e+00,5.214180e-01,6.969895e-01,-2.186876e+00,4.249186e+00,-2.408292e+00,"-2.684694e+01
",8
373,0,0.000000,-4.745885e+00,-3.201547e+00,2.109093e+00,6.042852e+00,-7.917731e-01,-7.462684e+00,-6.344929e-01,5.020344e-01,-5.339366e+00,1.542441e-01,1.593825e+00,-3.257596e-02,2.553365e+00,"-8.960770e+00
",2
374,0,0.000000,-2.078124e+00,7.903605e-01,-2.533550e+00,-8.278042e-01,6.195144e+00,-1.842840e+00,-4.954699e+00,2.643690e+00,-2.895813e+00,-1.334712e+00,2.723803e+00,2.401109e+00,1.596126e+00,"-3.416548e+01
",5
375,0,0.000000,-8.651541e+00,-1.672816e-01,-1.708425e-01,4.042511e+00,8.051695e-01,3.336328e+00,5.396924e+00,-2.081962e+00,-4.948063e+00,3.822716e+00,1.012416e+01,4.785105e-01,2.468195e+00,"-1.578709e+01
",4
376,0,0.000000,-6.869319e+00,2.255970e+00,5.708273e+00,1.049908e+01,5.248727e+00,7.353936e+00,1.278063e+01,1.470712e+01,4.045098e+00,4.582650e+00,-8.024473e-01,-1.887993e+00,5.045987e+00,"-2.646690e+01
",8
377,0,0.000000,-8.379813e+00,1.330881e+00,-4.265977e+00,3.873897e+00,5.369132e+00,3.001628e+00,6.052917e+00,4.568547e+00,9.865465e-01,1.355278e+00,3.943011e+00,2.216770e+00,7.564188e+00,"-1.306079e+01
",1
378,0,0.000000,-5.749384e+00,4.470747e-01,5.892158e-03,8.860161e+00,7.856082e+00,5.647000e+00,8.399429e+00,4.614625e+00,5.492893e+00,3.249447e+00,1.164133e+01,7.172810e+00,3.127014e+00,"-1.572837e+01
",7
379,0,0.000000,-2.419329e-01,7.660217e+00,4.860103e+00,1.074173e+01,5.675540e+00,6.793452e+00,3.291049e+00,-1.053540e+00,-5.606824e+00,-3.204697e+00,-7.851422e-01,2.897917e+00,3.109935e+00,"-1.637366e+01
",3
380,0,0.000000,-3.106084e+00,-3.009872e-01,-1.397264e+00,5.928277e+00,9.074352e+00,-3.899999e+00,1.512018e+00,1.269808e+01,-3.765907e-01,-2.844013e+00,3.875923e+00,8.223990e-01,9.848731e+00,"-1.550919e+01
",6
381,0,0.000000,-8.862020e+00,-1.146459e+00,-1.716835e-01,5.344993e+00,6.187188e+00,6.330053e+00,6.634900e+00,8.514042e+00,3.836297e+00,7.380312e+00,5.366706e+00,2.216129e+00,-3.774943e+00,"-2.060218e+01
",3
382,0,0.000000,-5.647487e+00,1.364744e+00,1.353365e+00,5.308983e+00,1.169782e+01,1.099633e+01,5.207481e+00,9.963895e+00,4.300492e+00,5.960601e+00,5.007154e+00,6.259226e+00,1.953283e+00,"-1.368358e+01
",6
383,0,0.000000,-4.836913e+00,2.412871e+00,2.888677e+00,6.063330e+00,2.529034e+00,3.354167e+00,5.580550e+00,9.192163e+00,-2.373328e-01,7.252271e+00,9.595487e+00,4.203614e+00,6.544589e+00,"-2.331448e+01
",8
384,0,0.000000,-5.844701e+00,2.858619e+00,-8.600007e-01,8.578603e+00,8.251388e+00,5.840243e+00,8.866892e-01,7.386763e+00,7.926448e+00,3.405876e+00,7.258494e+00,8.060051e+00,8.830371e+00,"-1.809823e+01
",7
385,0,0.000000,-2.468518e+00,9.795526e+00,7.721738e+00,9.425865e+00,1.379681e+01,1.266868e+01,5.658601e+00,4.849539e+00,2.778924e+00,6.779890e+00,1.079710e+01,7.187789e+00,5.261994e+00,"-2.300045e+01
",6
386,0,0.000000,-7.614284e+00,-7.050865e-01,-1.034084e+00,6.981469e+00,8.412141e+00,1.104227e+01,2.652035e+00,2.541586e+00,7.270386e-01,-4.420349e+00,5.921137e+00,4.603028e+00,-1.689884e+00,"-1.337950e+01
",2
387,0,0.000000,-5.926152e+00,1.439626e+00,1.116935e+00,1.488373e+00,-2.082458e+00,-7.413720e-01,1.011708e+00,6.301765e-01,-1.587643e+00,2.797142e+00,4.359210e+00,-2.892198e+00,-4.399666e+00,"-2.442088e+01
",3
388,0,0.000000,-9.991696e+00,1.491513e+00,-8.473907e-01,6.100993e+00,8.327633e+00,8.996475e+00,1.525076e+01,1.206964e+01,3.721554e+00,5.790396e+00,6.666470e+00,4.073993e+00,3.521057e+00,"-2.092280e+01
",8
389,0,0.000000,-5.518593e+00,1.122754e+00,-1.065659e+00,8.406848e+00,3.604050e+00,2.647903e+00,5.283663e+00,1.052533e+01,1.535569e+01,8.795375e+00,6.907376e+00,4.415965e+00,8.155575e-01,"-1.670801e+01
",6
390,0,0.000000,-5.254318e+00,2.888793e-01,-3.361521e-01,4.046993e+00,9.745219e+00,8.300573e+00,3.516409e+00,7.063478e+00,3.474871e+00,2.232970e+00,3.377462e+00,2.542672e+00,7.433041e+00,"-1.964004e+01
",8
391,0,0.000000,-4.074931e+00,5.168619e+00,6.206729e-01,5.921539e+00,1.403631e+01,1.036605e+01,6.498536e-01,9.109285e+00,1.023786e+01,9.694243e+00,1.027385e+01,7.743084e+00,6.097424e+00,"-2.744651e+01
",5
392,0,0.000000,-9.590108e+00,2.514823e+00,-1.620681e+00,5.214060e+00,1.420509e+01,1.027557e+01,5.511531e+00,1.988767e+00,4.977559e+00,7.143160e+00,1.401348e+00,-1.986087e+00,-2.283096e-02,"-1.906587e+01
",5
393,0,0.000000,-5.934467e+00,2.096512e+00,3.171671e+00,4.947076e+00,5.041433e+00,1.122748e+01,1.628184e+01,1.811566e+00,9.295187e+00,7.604179e+00,3.018322e+00,4.889177e+00,6.036233e-01,"-2.551945e+01
",8
394,0,0.000000,1.752481e+00,1.606324e+00,-4.088998e-01,-6.764881e+00,-2.289535e+00,-7.034940e+00,5.865790e+00,4.438021e+00,5.083731e+00,7.241755e+00,5.775806e-01,9.953507e+00,6.390765e+00,"-4.591103e-01
",4
395,0,0.000000,-8.478293e+00,-8.419740e-01,-1.856234e+00,4.120275e+00,5.565554e+00,5.635364e+00,-2.010712e+00,-1.074721e+01,-9.106339e+00,8.910885e-01,6.129794e+00,1.018983e+01,4.808601e+00,"-1.673044e+01
",1
396,0,0.000000,-5.926352e+00,-9.232998e-03,-1.045088e+00,6.010092e+00,4.872364e+00,2.734028e+00,8.551078e+00,5.889548e+00,2.881091e+00,3.269827e+00,8.335348e+00,9.681916e+00,7.544596e-01,"-9.528130e+00
",2
397,0,0.000000,-5.320976e+00,4.874290e+00,3.210584e+00,1.069210e+01,1.743245e+01,1.241622e+01,7.921728e+00,1.125042e+01,6.170909e+00,7.954046e+00,9.795339e+00,7.915278e+00,5.039741e+00,"-2.521595e+01
",6
398,0,0.000000,-6.901365e+00,1.454005e+00,-2.770336e+00,8.297527e+00,1.096165e+01,2.046675e+00,-1.317418e+00,1.043866e+01,1.088689e+01,1.196385e+01,5.988512e+00,6.198165e+00,4.238109e+00,"-2.099024e+01
",5
399,0,0.000000,-6.182692e+00,2.420010e+00,3.394289e-01,5.880184e+00,8.264566e+00,8.170899e+00,1.713534e+01,1.261831e+01,5.571046e+00,4.888313e+00,6.268445e+00,5.199657e+00,-5.207506e-01,"-1.482540e+01
",6
400,0,0.000000,-9.579367e+00,-1.286597e+00,-1.462247e-01,8.350138e+00,7.283454e+00,2.636208e-01,1.040312e+01,7.445339e+00,3.374199e+00,1.500833e-01,1.293054e+00,1.057446e+01,4.394896e+00,"-2.242470e+01
",7
401,0,0.000000,-7.465716e+00,1.951397e+00,-5.692978e-01,4.715583e+00,1.228904e+01,1.357870e+01,1.135188e+01,1.429208e+01,5.439139e+00,9.069668e+00,9.084079e+00,7.130901e+00,6.387317e+00,"-1.520846e+01
",3
402,0,0.000000,-4.034376e+00,1.214024e+00,1.090430e+00,6.908180e+00,8.244457e+00,7.128702e-01,1.197811e+00,7.465964e+00,2.250705e+00,5.103642e+00,3.098866e+00,3.321072e+00,-3.155094e+00,"-1.181441e+01
",7
403,0,0.000000,-7.270843e+00,6.232440e-01,4.645855e-01,6.188062e+00,2.745602e+00,7.894009e+00,3.616426e+00,1.318383e+00,1.167763e+01,-2.290152e+00,2.548472e+00,-8.427660e-02,3.605183e+00,"-1.908218e+01
",7
404,0,0.000000,-9.773274e+00,2.774138e+00,2.586025e+00,6.088250e+00,1.200122e+01,1.603181e+01,1.153608e+01,8.795200e+00,1.635414e+00,1.314530e+01,3.823380e+00,3.592986e+00,3.980841e+00,"-2.338853e+01
",3
405,0,0.000000,-5.907060e+00,-2.236212e+00,-4.072625e+00,2.395233e+00,4.539298e+00,1.226053e+00,-1.435041e-03,-1.932091e+00,-3.061557e-02,1.567588e+00,6.283182e+00,6.095975e+00,-1.638353e+00,"-1.651485e+01
",7
406,0,0.000000,-6.442861e+00,1.578070e+00,3.136423e+00,6.948879e+00,2.136292e+00,3.097713e+00,7.394310e+00,1.130637e+01,3.956254e+00,-5.937862e-01,9.477822e+00,6.035821e+00,3.383854e+00,"-1.421504e+01
",7
407,0,0.000000,-6.668896e+00,1.355772e+00,-3.570093e+00,4.315707e+00,5.630312e+00,4.204128e+00,4.626812e+00,3.752640e+00,-3.091664e+00,4.491576e+00,-2.707873e+00,2.932263e+00,8.772707e+00,"-2.335537e+01
",3
408,0,0.000000,-6.945793e+00,-4.788085e+00,2.742813e-01,4.124305e+00,9.794446e-01,3.488992e+00,3.929229e+00,4.941439e+00,6.878716e+00,1.826343e+00,5.131608e+00,4.522252e+00,2.903301e+00,"-1.338456e+01
",2
409,0,0.000000,-5.413731e+00,2.238254e+00,1.704550e+00,4.480112e+00,8.704247e+00,2.175636e+00,-2.436978e+00,3.844116e+00,1.117280e+00,-4.876360e+00,-6.294826e-01,1.850912e+00,3.408142e+00,"-3.140063e+01
",7
410,0,0.000000,-4.804948e+00,3.668760e+00,-1.796670e+00,6.721558e+00,1.005964e+01,2.963741e+00,5.091564e+00,4.206090e+00,4.906102e+00,4.820968e+00,-2.384373e+00,-1.222588e+00,7.447123e+00,"-2.885461e+01
",5
411,0,0.000000,-7.908432e+00,-1.574916e+00,-2.479476e+00,4.413719e+00,4.045210e-01,6.757052e+00,-5.126507e+00,1.766840e+00,-2.825065e+00,7.852180e-01,3.576694e+00,6.275240e+00,2.033295e+00,"-1.667483e+01
",2
412,0,0.000000,-9.450678e+00,3.368997e+00,-2.360756e+00,4.269330e+00,9.738335e+00,7.258999e+00,5.152507e+00,6.356578e+00,3.705368e+00,5.660159e+00,1.523728e+00,7.118589e+00,7.109021e+00,"-2.406907e+01
",5
413,0,0.000000,-8.647201e+00,-6.404582e-01,-1.507171e+00,1.626052e+00,2.295761e-01,-8.445870e-01,6.250416e+00,9.248307e+00,7.107661e+00,1.607414e+00,-2.563753e+00,5.164177e+00,5.180927e+00,"-1.735274e+01
",1
414,0,0.000000,-8.211975e+00,-1.487038e+00,7.162504e-01,7.953861e+00,7.441735e+00,8.141726e+00,1.044876e+01,5.181307e+00,3.266011e+00,1.976394e+00,-2.232733e+00,3.132950e+00,2.922290e+00,"-1.463510e+01
",2
415,0,0.000000,-6.561867e+00,3.124987e+00,2.093033e+00,8.816013e+00,8.952514e+00,7.896006e+00,1.128824e+01,6.892934e+00,2.670850e+00,9.995317e+00,7.387327e+00,4.227750e+00,2.643398e+00,"-2.184334e+01
",8
416,0,0.000000,-6.765985e+00,5.917363e+00,3.388282e+00,9.198128e+00,6.985801e+00,4.129586e+00,1.165178e+01,8.073280e+00,5.748876e+00,2.760862e+00,-1.139926e-01,4.042182e+00,4.743481e-02,"-1.487098e+01
",8
417,0,0.000000,-9.680440e+00,2.177970e+00,6.478371e-01,8.124402e+00,1.116299e+01,1.334989e+01,6.486156e+00,3.433443e+00,2.251942e+00,9.596011e+00,1.170560e+01,1.192135e+01,9.939116e+00,"-1.922868e+01
",3
418,0,0.000000,-1.196017e+01,-3.987350e-01,9.366748e+00,6.099330e+00,2.376076e+00,1.291533e-01,4.993521e+00,9.677317e+00,6.744296e-01,8.795481e+00,1.455372e+01,2.334711e+00,1.586164e+00,"-3.595875e+00
",6
419,0,0.000000,-6.077771e+00,3.286108e+00,3.317016e-01,7.205611e+00,9.690869e+00,6.610359e+00,6.329569e+00,4.096516e+00,3.272157e+00,1.223007e+00,2.698768e+00,1.099055e+01,8.608121e+00,"-1.385454e+01
",4
420,0,0.000000,1.351112e+01,8.916032e-01,7.374388e+00,3.694657e+00,7.045247e+00,5.458762e+00,6.465483e+00,1.134805e+00,2.465629e+00,4.957166e+00,1.422911e+00,-4.827264e-01,1.154510e+00,"-3.964936e+01
",7
421,0,0.000000,1.296622e+01,2.421991e+00,3.680861e+00,5.907896e+00,5.362915e+00,7.001047e+00,4.733856e+00,1.775500e+00,2.290443e+00,1.951330e+00,4.710112e+00,2.364388e+00,2.617725e+00,"-3.770412e+01
",5
422,0,0.000000,1.183089e+01,4.733324e+00,3.917609e+00,6.523107e+00,4.820771e+00,5.474096e+00,1.810985e+00,-1.810908e+00,-1.254932e+00,-2.406797e-01,1.276648e+00,-2.190226e+00,1.315145e+00,"-4.185184e+01
",3
423,0,0.000000,-2.813677e+00,4.463917e+00,2.578232e+00,1.775771e+00,3.577392e+00,-1.179633e+01,-1.807107e+00,2.386527e+00,2.200683e+00,-2.948332e+00,7.527993e+00,4.560853e+00,-8.335541e+00,"-8.006027e+00
",6
424,0,0.000000,9.383028e+00,-5.803187e-01,4.340429e+00,2.727912e+00,4.833410e+00,6.345789e+00,4.228451e+00,1.923841e+00,3.725912e+00,3.504208e+00,3.039951e+00,2.690580e+00,3.881955e+00,"-3.260776e+01
",7
425,0,0.000000,9.807843e+00,3.335280e+00,3.544942e+00,4.823496e+00,4.648298e+00,7.092226e+00,4.945024e+00,2.231974e+00,2.678108e+00,-2.310505e-01,4.746655e+00,-1.426794e+00,2.739684e+00,"-3.307433e+01
",3
426,0,0.000000,9.721804e+00,4.226508e-02,1.993363e+00,2.372785e+00,1.619358e+00,5.904183e+00,4.280451e+00,6.255770e-01,1.647838e+00,3.279430e+00,3.788723e+00,2.131948e+00,3.816987e+00,"-2.675522e+01
",4
427,0,0.000000,1.024556e+01,6.779705e-01,2.579073e+00,5.029180e+00,4.971006e+00,5.536798e+00,3.366720e+00,2.278967e+00,2.819103e+00,4.371243e+00,4.330611e+00,1.344392e+00,3.875484e+00,"-3.155570e+01
",1
428,0,0.000000,-3.208097e+00,6.319468e+00,3.396179e+00,8.902280e+00,4.691422e+00,9.118551e+00,1.161005e+01,1.877874e+00,3.590250e+00,2.362092e+00,7.958515e-01,-9.096386e-01,1.157178e+00,"-3.684605e+01
",8
429,0,0.000000,1.110958e+01,4.030870e+00,3.156332e+00,4.841299e+00,3.930021e+00,8.148460e+00,4.896694e+00,7.013894e-01,4.915755e+00,4.873055e+00,4.610319e+00,2.687627e+00,3.852874e+00,"-3.881491e+01
",8
430,0,0.000000,1.035328e+01,-1.139380e+00,1.439748e+00,2.942690e+00,3.795631e+00,5.228479e+00,5.152426e+00,2.696120e+00,2.460155e+00,5.369953e+00,3.820029e+00,1.751457e+00,4.092098e+00,"-2.486012e+01
",2
431,0,0.000000,9.945992e+00,2.407728e+00,4.964701e+00,4.995337e+00,3.912897e+00,5.106212e+00,5.891542e+00,4.114874e+00,3.376665e+00,2.370519e+00,3.760417e+00,5.096025e-02,1.867265e-01,"-3.555530e+01
",5
432,0,0.000000,-5.013474e+00,5.787192e+00,1.136641e+00,7.824867e+00,9.423244e+00,5.554821e+00,1.014421e+01,1.222444e+00,-2.571728e+00,-1.168168e+00,2.247471e+00,1.156563e+00,-3.040122e+00,"-3.037429e+01
",4
433,0,0.000000,1.404918e+01,4.599618e+00,5.047619e+00,6.078863e+00,5.606295e+00,6.181652e+00,4.944486e+00,3.146550e+00,2.742210e+00,5.101310e+00,7.034706e+00,2.295765e+00,4.749439e+00,"-4.724601e+01
",5
434,0,0.000000,8.873668e+00,1.680159e-01,1.250686e+00,3.419155e+00,4.398592e+00,5.675564e+00,3.098843e+00,2.633808e+00,2.363816e+00,3.557536e+00,2.295845e+00,2.533741e+00,3.371777e+00,"-2.582723e+01
",2
435,0,0.000000,-6.348461e+00,6.522512e-01,6.573366e+00,-2.778839e+00,-8.912792e-01,-7.500111e+00,4.524871e+00,-1.830895e+00,-4.103048e+00,-1.216190e+00,-4.417960e+00,-1.506012e+00,-1.059127e+01,"-9.413788e+00
",6
436,0,0.000000,1.335515e+01,5.956872e+00,4.029036e+00,7.154365e+00,5.411565e+00,7.002109e+00,5.366271e+00,-2.572981e-03,2.375494e+00,1.121571e+00,7.501166e-01,-2.414134e+00,2.056704e+00,"-4.546089e+01
",8
437,0,0.000000,9.348821e+00,3.454853e+00,2.279946e+00,4.933565e+00,3.959879e+00,6.901496e+00,3.916454e+00,8.523059e-01,3.223776e+00,2.171353e+00,3.679495e+00,2.160072e+00,3.304102e+00,"-3.252253e+01
",8
438,0,0.000000,9.765356e+00,-3.081156e-01,1.727379e+00,2.977449e+00,4.174095e+00,5.294204e+00,3.618700e+00,3.481307e-01,2.380547e+00,4.266045e+00,3.755260e+00,2.088588e+00,3.675266e+00,"-2.745780e+01
",2
439,0,0.000000,1.034615e+01,-2.972993e-01,4.135140e+00,2.672771e+00,6.088087e+00,6.401172e+00,3.610227e+00,1.744140e+00,4.074187e+00,4.051089e+00,4.684517e+00,3.171982e+00,5.095080e+00,"-3.507003e+01
",7
440,0,0.000000,9.697794e+00,1.923850e+00,3.230801e+00,2.963598e+00,3.746602e+00,6.814121e+00,4.103788e+00,6.260318e-01,2.545617e+00,3.185949e+00,3.062498e+00,2.257981e+00,3.114773e+00,"-3.117057e+01
",8
441,0,0.000000,1.003966e+01,5.987859e-01,1.180752e+00,4.193761e+00,5.183331e+00,5.525733e+00,3.537879e+00,2.239705e+00,2.643286e+00,5.117602e+00,3.314662e+00,3.217771e+00,3.547132e+00,"-2.792863e+01
",2
442,0,0.000000,9.872559e+00,7.606856e-01,2.008067e+00,3.625623e+00,4.830155e+00,5.782832e+00,4.805769e+00,3.182372e+00,2.607162e+00,5.929856e+00,4.012955e+00,2.384679e+00,3.984646e+00,"-2.635496e+01
",2
443,0,0.000000,1.062030e+01,-3.166159e-01,1.132355e+00,1.051437e+00,1.825355e+00,6.445766e+00,6.328156e+00,3.596144e-01,-7.671142e-02,3.616844e+00,3.543534e+00,1.513911e+00,3.474485e+00,"-2.850027e+01
",4
444,0,0.000000,9.885056e+00,3.296589e+00,4.050590e+00,5.944858e+00,4.372630e+00,6.772645e+00,5.467878e+00,2.237862e+00,3.092078e+00,1.876553e+00,3.386519e+00,9.919303e-01,2.705631e+00,"-3.345486e+01
",8
445,0,0.000000,9.289528e+00,1.076830e+00,2.480669e+00,4.703666e+00,4.355454e+00,4.903783e+00,3.627816e+00,2.238278e+00,1.950948e+00,4.717944e+00,4.472113e+00,1.895052e+00,3.279901e+00,"-2.959456e+01
",1
446,0,0.000000,1.059295e+01,1.709533e+00,2.427165e+00,5.722464e+00,5.130577e+00,4.922780e+00,4.323113e+00,1.984710e+00,3.600986e+00,3.571907e+00,4.811669e+00,6.200457e-01,3.168091e+00,"-3.259588e+01
",1
447,0,0.000000,-5.741119e-04,-1.171217e-01,-1.436567e-02,4.626871e+00,4.272122e+00,1.396099e+00,-1.521945e+00,3.551969e+00,-4.042488e+00,-1.114573e+01,9.860395e+00,-1.800567e+00,-6.269728e+00,"-1.484748e+01
",6
448,0,0.000000,1.050626e+01,2.934323e-01,2.597320e+00,4.986941e+00,6.160003e+00,9.531543e+00,4.462934e+00,6.306514e-01,4.809156e+00,3.015201e+00,5.045671e+00,3.298143e+00,3.738136e+00,"-3.020307e+01
",6
449,0,0.000000,8.714814e+00,3.014439e+00,1.869178e+00,5.858498e+00,5.060453e+00,5.994207e+00,6.441755e+00,7.691303e-01,4.845909e+00,-8.328328e-02,4.555343e+00,-1.497603e-01,2.627286e+00,"-3.605434e+01
",3
450,0,0.000000,-2.335323e+00,4.655093e+00,2.101464e+00,6.310124e+00,3.364537e+00,6.517085e+00,-3.731168e+00,-1.963473e+00,-1.679085e+00,-1.252453e+01,-1.978872e+00,7.837396e-01,9.028952e+00,"-2.637970e+01
",3
451,0,0.000000,-3.726971e+00,-3.563509e+00,-3.931105e+00,6.214234e+00,2.615019e+00,2.492340e+00,5.395550e+00,5.745610e+00,6.872649e+00,2.421107e-01,-1.386143e+00,4.740723e-01,3.276998e+00,"-2.253358e+01
",5
452,0,0.000000,9.920586e+00,-7.335461e-01,2.338078e+00,2.046184e+00,3.711926e+00,5.090984e+00,4.899640e+00,2.545518e+00,2.388209e+00,4.058921e+00,3.702049e+00,1.419318e+00,4.031925e+00,"-2.608306e+01
",2
